username,is_bot_declared,follow_ratio,avg_time_diff_minutes,engagement_rate,night_post_ratio,lexical_diversity,hybrid_cluster,detection_source,outlier_reason,kmeans_cluster,dbscan_cluster,iso_outlier
KrissyKat,0,0.4709773624938888,-0.2116962874251816,-0.171418973868721,1.0112543567099963,0.9439162804033728,0,,,0.0,1.0,1.0
RonSupportsYou,0,0.1127763475625398,-0.2230698200955,-0.2011384219063343,-0.6495275422797733,0.4407010325977827,0,,,0.0,1.0,1.0
OpenAIRE,0,-0.3981149092297854,-0.13654699930426,-0.2011384219063343,-0.6495275422797733,-0.1985983519676392,0,,,0.0,1.0,1.0
TheCentralScrutinizer,0,-0.3881700489706788,-0.2156402339294063,-0.3002032486983788,0.3469415971140884,-0.1505131301162892,0,,,0.0,1.0,1.0
CuratedHubertRobert,1,-0.4060666342302642,-0.1911071481684104,-0.438894006207241,0.3469415971140884,-2.672026896006766,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
melnation,0,1.558009440887988,-0.2196815974640456,-0.2121456248832281,-0.6495275422797733,0.981544778489446,0,,,0.0,1.0,1.0
BCWHS,0,0.3200326725298704,-0.1782276409454587,0.4328764695627501,1.3434107365079502,-1.382679588502447,-1,rule,Extreme Repetitive Content,,,
MinisterratCis,0,0.3476303910992049,0.2323212601342743,0.4725024002795679,-0.6495275422797733,-0.0914614672089115,0,,,0.0,1.0,1.0
UniversalMonk,0,-0.4816080217348123,-0.2035540223955327,-0.349735662094401,-0.6495275422797733,0.8589152654430968,0,,,0.0,1.0,1.0
glcanada_mirror,1,-0.4775731701767058,-0.218207588118021,-0.4785199369240587,-0.6495275422797733,0.1217824479116013,-1,rule,API Declared Bot,,,
epaules_geantes,0,-0.4648726989645739,1.4097023511912514,0.2644662640162745,-0.6495275422797733,-0.6033640211826581,-1,dbscan,Density Outlier (DBSCAN),0.0,-1.0,1.0
hubude,0,-0.4786129887500505,-0.222134394962636,-0.4983329022824676,-0.6495275422797733,0.2248510371331856,0,,,0.0,1.0,1.0
space_salaman,0,-0.4168582610166281,-0.1842152398446295,-0.260577317981561,-0.6495275422797733,1.2699328314535447,0,,,0.0,1.0,1.0
HackerNewsBot,0,-0.4816080217348123,-0.2188448951441357,-0.4686134542448543,1.0112543567099963,-0.0032817766660154,-1,rule,Bot in Username,,,
everylibrary,0,-0.426157428779346,-0.2051941043811526,0.3040921947330923,-0.6495275422797733,-0.1282079015120496,0,,,0.0,1.0,1.0
poisonpunk,0,0.0780551274293183,-0.2086832448143844,-0.4686134542448543,-0.6495275422797733,-0.4155404586094052,0,,,0.0,1.0,1.0
glnews_mirror,1,-0.4792098824489536,-0.2202822631536796,-0.4983329022824676,3.3363490152956743,0.2260852238867699,-1,rule,API Declared Bot,,,
indiewire,1,-0.4778309523595849,-0.2100710335664813,-0.4884264196032632,-0.6495275422797733,-0.0094639346653639,-1,rule,API Declared Bot,,,
techwire,1,-0.4816080217348123,-0.221838288470428,-0.438894006207241,-0.6495275422797733,-0.6580132591651787,-1,rule,API Declared Bot,,,
tennis,0,-0.4816080217348123,-0.22288754503099,-0.4785199369240587,-0.6495275422797733,0.0926340067671942,0,,,0.0,1.0,1.0
coin360br,0,-0.4816080217348123,7.303905377496283,-0.4983329022824676,0.3724920878677773,-0.0316338297561021,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
djotaku,0,0.3392136400524121,-0.2035709832314213,0.2446532986578656,0.3469415971140884,0.1636655844576675,0,,,0.0,1.0,1.0
toriyamashu,0,-0.4340900521754997,-0.2224113164418056,0.185214402582639,-0.6495275422797733,0.4814334853695073,0,,,0.0,1.0,1.0
nyt_business,1,-0.0283596967075234,-0.2088141638844,-0.1416995258311076,-0.3173711624818193,-0.3876367619514871,-1,rule,API Declared Bot,,,
kelvynpromise,0,5.365295371117215,-0.0982072751656701,0.6904450192220656,-0.6495275422797733,2.651955543284389,-1,consensus,Density Outlier (DBSCAN),1.0,-1.0,-1.0
DavidGSeibold,0,1.0046248580058328,-0.2051811787314692,-0.3200162140567876,0.0147852173161346,-1.003858246163519,0,,,0.0,1.0,1.0
spaceraphael,0,-0.4507047268465881,-0.2226972389687987,-0.3002032486983788,-0.6495275422797733,-1.55584475095528,-1,rule,Extreme Repetitive Content,,,
dekazeta,0,-0.4795478020755973,-0.2089484339951841,-0.3992680754904232,-0.6495275422797733,-0.6393140063770516,0,,,0.0,1.0,1.0
chrishudsonjr.bsky.social,0,-0.330525246725716,-0.1575930012571357,-0.4488004888864454,0.0147852173161346,1.0258443723738309,0,,,0.0,1.0,1.0
wsj_markets,1,0.1982644658061211,-0.2163771582583602,-0.1119800777934943,0.0147852173161346,-0.7067619662154494,-1,rule,API Declared Bot,,,
TenebrisNox,0,0.4685752138645645,-0.0921075432071907,-0.2308578699439476,0.0147852173161346,0.1962127416210648,0,,,0.0,1.0,1.0
knowprose,0,0.4198525358194623,-0.21864240043275,-0.2506708353023565,-0.6495275422797733,0.895565053711683,0,,,0.0,1.0,1.0
redaktion,1,-0.4816080217348123,-0.1033831099523285,-0.4983329022824676,5.661443673881352,-2.70862733303672,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
gesteves,0,-0.3826185875488523,-0.1976193126681678,2.443892453441252,-0.6495275422797733,-1.6236253601574155,-1,rule,Extreme Repetitive Content,,,
ai,1,-0.4396279434378571,-0.2180388175193271,-0.1912319392271298,1.0112543567099963,-0.0519377159207023,-1,rule,API Declared Bot,,,
algodesigner,0,-0.4816080217348123,0.0157722384510982,-0.3596421447736054,1.0112543567099963,0.2638784400865637,0,,,0.0,1.0,1.0
thomastypewriter.art,0,-0.4816080217348123,-0.0751768666855115,0.07624309311139,1.675567116305904,-1.43909187886119,-1,rule,Extreme Repetitive Content,,,
arstechnica,1,-0.457612522174544,-0.2117160890297215,-0.4983329022824676,-0.3173711624818193,0.6697163770876963,-1,rule,API Declared Bot,,,
CuratedManet,1,-0.4458252592326578,-0.1911072065831438,-0.4686134542448543,0.3469415971140884,-2.672026896006766,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
mediterraneandiet,0,-0.4816080217348123,-0.2203984833403253,-0.4983329022824676,2.339879875901812,-0.5911655918379253,0,,,0.0,1.0,1.0
LuciaG,0,-0.3325131779758357,0.6492096193938487,4.553973264111798,1.3434107365079502,-0.211726339584938,-1,consensus,Density Outlier (DBSCAN),2.0,-1.0,-1.0
privacysafe,1,-0.4101085165875185,-0.2144580781383746,-0.4488004888864454,0.6790979769120425,-0.3057882328546024,-1,rule,API Declared Bot,,,
x_minus_t,0,2.037010511655464,-0.2199464736366935,-0.349735662094401,2.672036255699766,0.3699757096485412,-1,iso,Statistical Outlier (Isolation Forest),0.0,2.0,-1.0
allencompassingtrip.com,0,-0.4762546950612616,-0.1980535911773344,0.3338116427707057,-0.6495275422797733,-1.3259952457368205,0,,,0.0,1.0,1.0
dc,0,-0.4816080217348123,-0.2225462719927466,-0.2803902833399698,-0.6495275422797733,-0.2979963944637693,0,,,0.0,1.0,1.0
bich,0,-0.158329935305817,-0.2185675965205597,-0.3200162140567876,3.3363490152956743,1.1020696839961286,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
hell_gate,1,-0.2549838592211678,-0.1723250617585804,-0.2308578699439476,-0.6495275422797733,0.167962809070725,-1,rule,API Declared Bot,,,
noname98571,0,0.0980951651339459,-0.2120994023976034,-0.260577317981561,-0.6495275422797733,1.7972435427850697,0,,,0.0,1.0,1.0
dedication_bot,1,-0.4792141045251611,-0.2023949406526712,-0.1912319392271298,0.3469415971140884,0.7401186662215062,-1,rule,API Declared Bot | Bot in Username,,,
aeschtunes,0,-0.2031840506466205,-0.2116053633313755,-0.3101097313775832,-0.3173711624818193,-0.6652757387936018,0,,,0.0,1.0,1.0
ngate,1,-0.4786838389927008,-0.2195252295337153,-0.4488004888864454,1.0112543567099963,0.3748142469074297,-1,rule,API Declared Bot,,,
CubitOom,0,-0.4816080217348123,-0.2228880359584625,-0.1317930431519031,-0.6495275422797733,-1.6745470297309353,-1,rule,Extreme Repetitive Content,,,
ChaitanyaYogashala,0,0.149702145267483,-0.0256103517995266,0.1356819891866168,-0.6495275422797733,0.6569944870476656,0,,,0.0,1.0,1.0
TheTempleMom,0,0.0089073877947203,-0.1699085044045387,-0.0525411817182676,-0.6495275422797733,0.1695722128679304,0,,,0.0,1.0,1.0
savingcontent,1,-0.3916248983838064,-0.2111678892240363,-0.4884264196032632,-0.6495275422797733,-1.334280922561943,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
YetiBeets,0,-0.4816080217348123,3.062548951088127,0.0663366104321856,2.0077234961038584,0.3143992268283589,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
Magic_Cauldron,0,-0.1022360188262404,-0.2056679935630808,-0.349735662094401,0.0147852173161346,1.9730733967086167,0,,,0.0,1.0,1.0
Visibilium,0,-0.0926938027563326,-0.2181262492193725,-0.2308578699439476,0.3469415971140884,1.3578514555820187,0,,,0.0,1.0,1.0
Melissafelina,0,-0.0460647094039018,-0.0982826336751074,0.8885746728061544,4.000661774891582,-1.381648035586012,-1,rule,Extreme Repetitive Content,,,
tksst,0,-0.4763916087869279,-0.1971846815381203,2.2259498344987545,-0.6495275422797733,0.0880457801657681,0,,,0.0,1.0,1.0
michaelshotter,0,-0.2192010967190134,-0.1251139142222081,0.1554949545450256,-0.3173711624818193,-0.4151293111556231,0,,,0.0,1.0,1.0
breathing-retro.bsky.social,0,-0.3467126869052621,-0.1982233536079356,-0.349735662094401,-0.6495275422797733,2.007491480093825,0,,,0.0,1.0,1.0
numerama,0,-0.4816080217348123,-0.2216184906600351,-0.4488004888864454,-0.6495275422797733,-0.6850277932273225,0,,,0.0,1.0,1.0
lydiaschoch,0,-0.137093512054979,-0.2168850234903179,-0.1317930431519031,2.0077234961038584,1.0766625463200592,0,,,0.0,1.0,1.0
AdventuresofRangerSarah,0,-0.3396169535404227,-0.197001702755049,0.185214402582639,-0.6495275422797733,-0.91686646225087,0,,,0.0,1.0,1.0
Gourmetkater,0,0.2407564962774294,-0.0266874564227933,1.32445991069115,-0.6495275422797733,-0.8148319927747003,0,,,0.0,1.0,1.0
walknews,0,-0.4816080217348123,-0.2229803840922751,-0.4785199369240587,-0.6495275422797733,1.3473080318027923,0,,,0.0,1.0,1.0
ubo,0,0.1028048185758838,-0.2222801688917375,-0.1416995258311076,-0.6495275422797733,1.2247023382477609,0,,,0.0,1.0,1.0
nesbot,1,-0.4800733208600021,-0.22263980106379,-0.3893615928112187,-0.6495275422797733,-0.2400655989465354,-1,rule,API Declared Bot | Bot in Username,,,
zecg,0,-0.4816080217348123,-0.1977977966393286,-0.3002032486983788,-0.6495275422797733,1.0622444259817367,0,,,0.0,1.0,1.0
lashman,0,-0.1899895941780409,-0.2219731012974964,-0.2209513872647432,-0.6495275422797733,0.2984548870282718,0,,,0.0,1.0,1.0
killbait,1,-0.4816080217348123,-0.2187959371239511,-0.4884264196032632,1.3434107365079502,-1.3016094571773194,-1,rule,API Declared Bot,,,
Aethelflaed,0,-0.4343946545444697,-0.1836849376430477,0.3932505388459323,-0.6495275422797733,-0.1737697926742919,0,,,0.0,1.0,1.0
backpackandsnorkel,0,0.0767566202115459,-0.2104274615342792,-0.2209513872647432,0.0147852173161346,0.0270499709041768,0,,,0.0,1.0,1.0
blogto_mirror,1,-0.4520483483634674,-0.2075819709618964,-0.4587069715656498,2.0077234961038584,-0.4408956694979554,-1,rule,API Declared Bot,,,
sonicJazzMonkey,0,0.3028602331201108,-0.1789596655196893,-0.3794551101320143,-0.6495275422797733,0.4713964426652077,0,,,0.0,1.0,1.0
surlykilljoy,0,-0.2129487323033144,-0.2210444710090703,-0.4983329022824676,0.3469415971140884,-0.8151604730985886,0,,,0.0,1.0,1.0
lottev,0,-0.4816080217348123,10.34678093906626,-0.3992680754904232,-0.3173711624818193,-1.21967775926345,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
bluestormcomin1.bsky.social,0,0.014515144849112,-0.2193583585181769,-0.1912319392271298,-0.6495275422797733,0.6795088679099183,0,,,0.0,1.0,1.0
whittphotography.bsky.social,0,-0.384483380657536,3.0999687125127573,-0.3112104516752725,-0.6495275422797733,1.504922979141194,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
catchingfire3,0,1.3616018333761628,-0.1572309840579764,-0.3596421447736054,0.6790979769120425,-0.5059128509735019,0,,,0.0,4.0,1.0
routetoretire,0,-0.1602137548972801,2.8626842305549443,-0.4190810408488321,-0.6495275422797733,0.0413170336721084,0,,,0.0,6.0,1.0
PeteLittle,0,-0.0659145579240701,-0.2217762942162146,-0.3695486274528098,-0.6495275422797733,1.062829617394432,0,,,0.0,1.0,1.0
trendsZA,1,-0.4816080217348123,-0.2023941790524966,-0.4785199369240587,1.3434107365079502,-2.227263807505731,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
glnational_mirror,1,-0.4762546950612616,-0.2180128469533729,-0.4686134542448543,0.6790979769120425,0.1484317583048202,-1,rule,API Declared Bot,,,
Bobe_bot,1,-0.4654205815552663,-0.2188450474641706,-0.4884264196032632,0.0147852173161346,0.7948148476723578,-1,rule,API Declared Bot | Bot in Username,,,
bart.eurosky.social,0,-0.384483380657536,-0.2178680251006497,-0.3398291794151965,-0.6495275422797733,0.2834583941620287,0,,,0.0,1.0,1.0
hackaday,1,-0.413620772980719,-0.208427347155715,-0.3002032486983788,0.6790979769120425,-0.5489458565935694,-1,rule,API Declared Bot,,,
petarov,0,0.7303385864903298,0.1897464394931881,-0.3596421447736054,-0.6495275422797733,0.5776391795745472,0,,,0.0,1.0,1.0
movieposters,1,-0.4616117721012554,-0.1598969654692033,-0.4884264196032632,-0.6495275422797733,-2.154078988669683,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
alexf24,0,-0.2002668865669711,-0.2103110128675811,0.61119315778843,-0.6495275422797733,-0.3960576143809351,0,,,0.0,1.0,1.0
vcallinan,0,0.4282213365920249,-0.1975699177941231,-0.2308578699439476,-0.3173711624818193,1.603946059343092,0,,,0.0,1.0,1.0
jonchevreau.bsky.social,0,0.0148778079825798,-0.2198707362311693,-0.4091745581696276,0.6790979769120425,1.220973642679299,0,,,0.0,1.0,1.0
loomnorth,0,-0.2549838592211678,2.021297174487888,-0.151606008510312,1.0112543567099963,0.9731015999908894,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
KarinWanderer,0,0.0239381869494715,-0.167222569068737,-0.4587069715656498,0.6790979769120425,3.238943684330823,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
top_news,1,-0.4816080217348123,-0.2231214463818963,-0.4884264196032632,-0.6495275422797733,-0.0590956961278833,-1,rule,API Declared Bot,,,
todayinmovies,1,-0.4610058251426628,-0.1999265887747547,-0.4983329022824676,0.6790979769120425,-1.5426981367185515,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
ethanOS,0,-0.3906391677680677,-0.1997006277149488,-0.0921671124350854,-0.3173711624818193,0.889462505194446,0,,,0.0,1.0,1.0
wplalonde,0,0.1078496444923873,-0.205144317283018,1.0867043263902434,0.0147852173161346,0.3064530165569343,0,,,0.0,1.0,1.0
palimpsestebot,1,1.1253633124528486,-0.2134721124563232,-0.2902967660191743,1.3434107365079502,0.399834228199864,-1,rule,API Declared Bot | Bot in Username,,,
guardian_world,1,-0.384483380657536,-0.2220963947696038,-0.2803902833399698,-0.6495275422797733,-0.2366291161380136,-1,rule,API Declared Bot,,,
higginbothampublications.wordpress.com,0,-0.4816080217348123,-0.1595166223420024,0.2842792293746835,-0.3173711624818193,-1.3814815929262545,-1,rule,Bot in Username | Extreme Repetitive Content,,,
2k115,0,3.257690659740321,-0.2089906391351003,-0.151606008510312,-0.6495275422797733,0.5768410112407433,-1,dbscan,Density Outlier (DBSCAN),1.0,-1.0,1.0
Batotoeko,0,0.6474659307885235,-0.0033852355059165,-0.171418973868721,2.672036255699766,-1.2742879652684889,-1,consensus,Density Outlier (DBSCAN),0.0,-1.0,-1.0
optimalrecipes,0,-0.4816080217348123,-0.2034853205762615,-0.2209513872647432,-0.6495275422797733,-1.3943389124156405,-1,rule,Extreme Repetitive Content,,,
Wesearchpress,0,-0.4816080217348123,-0.2212206599742649,-0.3992680754904232,-0.6495275422797733,-0.2972288077713845,0,,,0.0,1.0,1.0
shrampybot,1,-0.4777992122808014,-0.218558228838412,-0.4686134542448543,2.339879875901812,-1.2359218693112433,-1,rule,API Declared Bot | Bot in Username,,,
dhruv3006,0,-0.4816080217348123,-0.0771189827736585,0.2644662640162745,1.3434107365079502,0.8915247457278568,0,,,0.0,1.0,1.0
Some_Emo_Chick,0,-0.4640521587772015,-0.1969075111680138,4.880887192525545,-0.6495275422797733,0.09564392932869,0,,,2.0,5.0,1.0
NatureMC,0,-0.133412562034392,-0.2225784876801327,-0.3992680754904232,-0.6495275422797733,2.0663219902557546,0,,,0.0,1.0,1.0
cbcworld_mirror,1,-0.4661563742907001,-0.2114992614600097,-0.4289875235280365,0.6790979769120425,-0.2471447758856212,-1,rule,API Declared Bot,,,
tiredpinklover,0,7.1103014224722765,-0.2121937646592377,-0.151606008510312,1.3434107365079502,-0.5340162605655102,-1,consensus,Density Outlier (DBSCAN),1.0,-1.0,-1.0
wallpapers,1,-0.4816080217348123,-0.2216557329085736,-0.4785199369240587,-0.6495275422797733,-1.979570240585215,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
fictionable,0,-0.3094406820063319,0.0383008323080462,0.4130635042043411,-0.6495275422797733,-1.284737756602962,0,,,0.0,1.0,1.0
Sin_nthia,0,-0.4816080217348123,0.1313239052692725,-0.0030087683222454,-0.6495275422797733,1.120790732810074,0,,,0.0,1.0,1.0
earthalerts,0,-0.4587551650107473,-0.2180000935014889,0.3734375734875235,-0.3173711624818193,-1.228582952393762,0,,,0.0,1.0,1.0
kokurya,0,-0.2863743682179902,-0.2216243161397708,0.5220348136755901,-0.6495275422797733,-0.0406718308162967,0,,,0.0,1.0,1.0
killbait,1,-0.4816080217348123,-0.2187960004129256,-0.2308578699439476,1.3434107365079502,-1.2963164778286551,-1,rule,API Declared Bot,,,
HarvardArtRoulette,1,0.2029923690574488,-0.2034911117839893,-0.2506708353023565,0.3469415971140884,-0.3022769565633343,-1,rule,API Declared Bot,,,
crypto,0,-0.4292118337852291,-0.2067797013379609,-0.4983329022824676,0.3469415971140884,-0.1375029648089189,0,,,0.0,1.0,1.0
prahou,0,-0.428777549490653,-0.1980012692453386,-0.2506708353023565,-0.6495275422797733,1.7172407317267528,0,,,0.0,1.0,1.0
moepets,0,-0.4816080217348123,-0.2226466508957604,-0.4983329022824676,-0.6495275422797733,0.4180032482922375,0,,,0.0,1.0,1.0
EdTheDev,0,1.355062429681739,-0.1791103100342274,-0.240764352623152,1.3434107365079502,0.4531020574341417,0,,,0.0,4.0,1.0
timopixel,0,-0.2944871536042802,-0.1309533409133276,0.9381070862021766,-0.3173711624818193,0.621242524583296,0,,,0.0,1.0,1.0
Soweitsogut,0,0.9139559699145604,-0.2209445506655216,-0.2902967660191743,-0.6495275422797733,0.7708975129998878,0,,,0.0,1.0,1.0
kimbruundk,0,-0.4153640357692855,-0.1638595455117799,0.631006123146839,-0.6495275422797733,0.3007419338706181,0,,,0.0,1.0,1.0
abnv,0,0.6363748310584317,-0.2156574460933525,-0.329922696735992,0.3469415971140884,1.9714841057009305,0,,,0.0,1.0,1.0
feed,0,-0.4643231279837715,-0.2231927182209567,-0.4091745581696276,-0.6495275422797733,-0.9777582334232976,0,,,0.0,1.0,1.0
Ezpen,0,0.285120422364214,-0.2230860395136186,-0.4983329022824676,-0.6495275422797733,2.461184397444298,0,,,0.0,1.0,1.0
jan,0,0.4496613100520262,-0.1992576048933774,-0.2902967660191743,-0.6495275422797733,0.5690237442726036,0,,,0.0,1.0,1.0
blog,0,-0.4816080217348123,-0.2114257670431597,-0.4884264196032632,-0.6495275422797733,-0.7719348956624726,0,,,0.0,1.0,1.0
ricobeck,0,-0.2427859581226997,-0.2109588425425083,-0.0426346990390632,-0.6495275422797733,1.1787919946514662,0,,,0.0,1.0,1.0
ExhibitExplorer,1,-0.4816080217348123,-0.202395397612776,-0.3101097313775832,0.3469415971140884,-0.3280114209767387,-1,rule,API Declared Bot,,,
cnbusinessforum,0,-0.4767862310430326,-0.2187989706536066,1.3640858414079675,1.3434107365079502,-1.6818688202817085,-1,rule,Extreme Repetitive Content,,,
nyt_sports,1,0.1982644658061211,-0.2192450398758765,-0.2803902833399698,1.0112543567099963,-0.2531352223720856,-1,rule,API Declared Bot,,,
JadeKnight,0,-0.4816080217348123,-0.1162593818977384,0.1356819891866168,-0.6495275422797733,-1.2294836549630326,0,,,0.0,1.0,1.0
setiinstitute,0,-0.4732886191791459,-0.177167075688544,6.644241109423936,-0.6495275422797733,0.2846144360417937,-1,consensus,Density Outlier (DBSCAN),2.0,-1.0,-1.0
hastingsmothman,0,-0.4182720112506496,0.1078866063252665,7.644795860023585,3.0041926354977204,-0.2745600252679823,-1,consensus,Density Outlier (DBSCAN),2.0,-1.0,-1.0
LordWoolamaloo,0,0.1482305597966152,-0.2180684437661195,-0.329922696735992,-0.6495275422797733,0.9035806781299976,0,,,0.0,1.0,1.0
meoralis,0,-0.3434706645723837,-0.217864563399376,0.2149338506202523,-0.6495275422797733,1.6085605802692304,0,,,0.0,1.0,1.0
bitmapbooks,0,-0.4530533772580931,-0.1706288728404168,0.6706320538636568,-0.6495275422797733,-0.8382746904681205,0,,,0.0,1.0,1.0
gizmodo.jp,0,-0.4816080217348123,-0.2193930949498209,-0.438894006207241,1.675567116305904,-0.2696148765128335,0,,,0.0,1.0,1.0
astralcomputing,0,1.1837677046269235,-0.1705727720768347,0.1455884718658212,-0.6495275422797733,-0.5272655247514749,0,,,0.0,1.0,1.0
dicenbuttons,0,0.1502734666855846,-0.157494502440313,0.5121283309963856,0.0147852173161346,0.9763712133882052,0,,,0.0,1.0,1.0
DreamStationcc,0,0.1391451190634312,-0.2172803284814291,-0.2011384219063343,-0.6495275422797733,-0.6079375789522281,0,,,0.0,1.0,1.0
nydus,0,-0.4816080217348123,-0.1991679918181119,-0.3992680754904232,1.0112543567099963,0.0041252179168414,0,,,0.0,1.0,1.0
SocraticEthics,0,-0.4814931764692604,-0.2196483071683332,-0.3398291794151965,2.339879875901812,-0.6605335892475586,0,,,0.0,1.0,1.0
solomusica,0,-0.2961882524054668,-0.2093531483279725,-0.4884264196032632,0.3469415971140884,-0.7631945557284808,0,,,0.0,1.0,1.0
itaint,0,8.130110153783676,6.596405763906705,-0.2341600308370158,-0.6495275422797733,2.6733005665951683,-1,consensus,Density Outlier (DBSCAN),1.0,-1.0,-1.0
DarknessOpera,0,2.577818172199388,2.3756950566301467,0.0366171623945723,-0.6495275422797733,-0.8217221711936643,-1,consensus,Density Outlier (DBSCAN),1.0,-1.0,-1.0
lauralunalu,0,-0.3918135422482739,-0.2036115207715953,0.1059625411490034,-0.6495275422797733,0.521397401296483,0,,,0.0,1.0,1.0
njr,0,-0.0244523835607364,-0.1499909081580515,-0.4091745581696276,-0.6495275422797733,0.7634947712296257,0,,,0.0,1.0,1.0
lifehacker,1,-0.0283596967075234,-0.2104830583470258,-0.1912319392271298,-0.6495275422797733,-0.8824669955375875,-1,rule,API Declared Bot,,,
derspecht,0,0.5514449788143981,-0.2040485269517873,-0.240764352623152,0.0147852173161346,1.7961438477877043,0,,,0.0,1.0,1.0
Nestach,0,-0.3295868443964669,0.1914842587716162,-0.0129152510014498,-0.6495275422797733,-1.1052247678125644,0,,,0.0,1.0,1.0
irishindependent,1,-0.4816080217348123,-0.2220756030848369,-0.4983329022824676,-0.6495275422797733,-0.7261794378832117,-1,rule,API Declared Bot,,,
trex91,0,0.8432716975757244,-0.0671226401989271,-0.2506708353023565,-0.6495275422797733,0.4984081252448452,0,,,0.0,1.0,1.0
wsj_opinion,1,-0.0283596967075234,-0.2111084082503992,-0.1912319392271298,-0.6495275422797733,-0.1598986618869421,-1,rule,API Declared Bot,,,
kaminenmosher,0,-0.1765187987692679,0.1213270977267544,0.6508190885052478,-0.6495275422797733,0.0861476488981988,0,,,0.0,1.0,1.0
norwayskandinavien.bsky.social,0,0.014515144849112,-0.211553160132847,-0.3398291794151965,0.0147852173161346,-0.1842736614119437,0,,,0.0,1.0,1.0
oneway2day.wordpress.com,0,-0.4816080217348123,0.4679544898376675,-0.0360303772529268,-0.6495275422797733,-1.331162073267803,-1,rule,Extreme Repetitive Content,,,
tour,0,-0.4816080217348123,-0.2225826764810931,-0.4884264196032632,-0.6495275422797733,1.463205627079791,0,,,0.0,1.0,1.0
kaleidoscoperomance,0,-0.2002814751661502,-0.1706519741538733,0.185214402582639,-0.3173711624818193,-1.5812767834442427,-1,rule,Extreme Repetitive Content,,,
queeromanceink,0,-0.0629497004596059,-0.0916402253400492,-0.1912319392271298,0.0147852173161346,-0.5289791203070038,0,,,0.0,1.0,1.0
Robinbannks,0,0.7299596163189023,-0.2027230217858101,-0.3002032486983788,-0.6495275422797733,-0.1626265846970865,0,,,0.0,1.0,1.0
queerscifi,0,-0.2689195539906636,0.0861081923721515,-0.1615124911895165,-0.6495275422797733,-0.3633098549330817,0,,,0.0,1.0,1.0
SteveThompson,0,-0.4324143086736255,-0.2229549457325229,-0.2209513872647432,-0.6495275422797733,0.1578203555111283,0,,,0.0,1.0,1.0
VerdantSquareRadio,0,-0.3167904489976163,-0.2188960639373071,0.1554949545450256,1.3434107365079502,-0.2769031161489858,0,,,0.0,1.0,1.0
Landsil,0,-0.446563048150228,-0.2023937982524093,0.6706320538636568,0.3469415971140884,-0.2126049918024115,0,,,0.0,1.0,1.0
famousblueben,0,0.3511040172688115,-0.2098705794866034,-0.4289875235280365,-0.6495275422797733,0.4078199048158633,0,,,0.0,1.0,1.0
ookamikonton,0,0.1132804048635044,-0.2047081285282935,0.0168041970361634,-0.6495275422797733,0.3002859037991512,0,,,0.0,1.0,1.0
jay2,0,-0.4816080217348123,-0.1223189030425187,-0.1813254565479254,-0.3173711624818193,0.1446776265289077,0,,,0.0,1.0,1.0
BigJackBrass,0,0.0400927629373604,-0.2186039248488887,-0.260577317981561,-0.6495275422797733,0.9389034000339204,0,,,0.0,1.0,1.0
quiflex,0,-0.186846029628195,1.0621880756770037,6.099384562067692,0.3469415971140884,-0.0494064612619452,-1,consensus,Density Outlier (DBSCAN),2.0,-1.0,-1.0
CuratedFrancoisBoucher,1,-0.413620772980719,-0.1911068748301077,-0.4289875235280365,0.6790979769120425,-2.672026896006766,-1,rule,API Declared Bot | Extreme Repetitive Content,,,
TJ1001,0,-0.4411394212859472,-0.2028218937105583,1.0272654303150168,-0.3173711624818193,-0.7914149329398197,0,,,0.0,1.0,1.0
hannahcomb,0,-0.4266811600842881,0.7281007350811352,1.8594099753681896,0.0147852173161346,0.2862680336220457,-1,dbscan,Density Outlier (DBSCAN),0.0,-1.0,1.0
ux_andrew84,0,0.6515127908334101,-0.1496892279711255,-0.062447664397472,-0.6495275422797733,-1.2999554974993524,0,,,0.0,1.0,1.0
comingsoon.net,0,-0.4816080217348123,-0.2219561841774578,-0.4983329022824676,-0.6495275422797733,-0.6797206182618061,0,,,0.0,1.0,1.0
verdantsquare,0,-0.4505433519385556,-0.2230414644262789,-0.3893615928112187,-0.6495275422797733,-0.395270881421227,0,,,0.0,1.0,1.0
theguardian_science,1,-0.4816080217348123,-0.1955921755730081,-0.3596421447736054,0.0147852173161346,-0.2265154167331866,-1,rule,API Declared Bot,,,
osnafm,0,-0.4816080217348123,-0.2222766390272482,-0.4587069715656498,-0.6495275422797733,0.3827655121486698,0,,,0.0,1.0,1.0
